genotype,devstage,arclength,x,y,x_sd,y_sd,curvature,curvature_sd,crosssection
ecadGFPnbG4,4hAPF,-187.44146405503454,146.66057628389694,-98.72478935389039,11.028194295248081,14.577706614583917,0.003877700594522446,0.0003162054999137148,Along_DV
ecadGFPnbG4,4hAPF,-177.13590096695071,141.51508236324693,-89.92972889796218,10.012108793945746,14.053978910440891,0.00407038060631201,0.0002907727469663512,Along_DV
ecadGFPnbG4,4hAPF,-166.83033787886689,136.00252085994435,-81.34578804126674,9.013078968423985,13.458905035198166,0.004250619491536491,0.0002804409656438077,Along_DV
ecadGFPnbG4,4hAPF,-156.5247747907831,130.11390572164422,-72.99608498478462,8.042426910419836,12.790311935500913,0.004420645962879383,0.0002751908303132894,Along_DV
ecadGFPnbG4,4hAPF,-146.21921170269928,123.84360621965564,-64.90692680909949,7.110291485789509,12.048218837681192,0.004585177666535324,0.00026673429010962276,Along_DV
ecadGFPnbG4,4hAPF,-135.9136486146155,117.18978588057563,-57.10816617932731,6.225369496549934,11.23531068168027,0.004750904893558034,0.000250655786246888,Along_DV
ecadGFPnbG4,4hAPF,-125.60808552653168,110.15473046820792,-49.63342865549685,5.394642065609575,10.35749795135985,0.004925661162842382,0.00022722528178209484,Along_DV
ecadGFPnbG4,4hAPF,-115.30252243844791,102.74506112744048,-42.52013116288833,4.623168649682174,9.424428771853524,0.005116909214497123,0.00020489353136987382,Along_DV
ecadGFPnbG4,4hAPF,-104.99695935036408,94.97170699668527,-35.80899850789931,3.9141265079879894,8.449486804706504,0.005329497949197623,0.0002064477116476904,Along_DV
ecadGFPnbG4,4hAPF,-94.6913962622803,86.84967165829289,-29.543078282895493,3.2690599056981067,7.449180021467742,0.005565921463298554,0.0002595154648253374,Along_DV
ecadGFPnbG4,4hAPF,-84.38583317419648,78.39776316676077,-23.76663916092287,2.6881737007087696,6.442365323902349,0.005826273546117987,0.00036874498403751787,Along_DV
ecadGFPnbG4,4hAPF,-74.0802700861127,69.63832340187052,-18.524066408658946,2.1706315827939044,5.449460270427398,0.006107740560428782,0.000523207196492066,Along_DV
ecadGFPnbG4,4hAPF,-63.774706998028876,60.596957421824655,-13.858757399363467,1.7148705633194947,4.491658641617912,0.006403838736304457,0.0007122111814511202,Along_DV
ecadGFPnbG4,4hAPF,-53.4691439099451,51.30226281638388,-9.81201712582968,1.3189768594172295,3.5901790294665163,0.006703526100920798,0.0009245173914264247,Along_DV
ecadGFPnbG4,4hAPF,-43.163580821861274,41.78555906000389,-6.421953713335115,0.9812619466573733,2.765620709295157,0.006990521691047425,0.0011447923352212643,Along_DV
ecadGFPnbG4,4hAPF,-32.8580177337775,32.08061686497267,-3.722373932592769,0.7014602366014057,2.0376354263365193,0.007243407920227784,0.0013519175187057802,Along_DV
ecadGFPnbG4,4hAPF,-22.552454645693672,22.22338753454719,-1.7416787127019437,0.48378102400548734,1.4255367491562256,0.007437225003211064,0.001519834978430061,Along_DV
ecadGFPnbG4,4hAPF,-12.246891557609842,12.251732316090783,-0.5017586540993777,0.3437209674760349,0.9515915862920835,0.007547005382372356,0.0016214409485215424,Along_DV
ecadGFPnbG4,4hAPF,-1.94132846952607,2.2051517542100534,-0.016889541510176947,0.3054261550257803,0.6487346757536492,0.00755281760233941,0.0016350522952809335,Along_DV
ecadGFPnbG4,4hAPF,8.364234618557703,-7.875485618690978,-0.2926344730946712,0.35400126416575756,0.5482960218964444,0.0074466384540134095,0.0015526225440397755,Along_DV
ecadGFPnbG4,4hAPF,18.66979770664159,-17.948247328283042,-1.3250728780045278,0.44081048191959255,0.6060586190423617,0.0072459845551100304,0.001391859599650808,Along_DV
ecadGFPnbG4,4hAPF,28.97536079472536,-27.97056123369573,-3.101230081405348,0.5402812282607481,0.7411594386648146,0.006981118888682914,0.0011840699261649503,Along_DV
ecadGFPnbG4,4hAPF,39.280923882809134,-37.89970747861745,-5.60018264291305,0.6471155708740924,0.9309178578561035,0.006682528826735738,0.0009608311766956818,Along_DV
ecadGFPnbG4,4hAPF,49.586486970892906,-47.69331489872634,-8.794208193574919,0.763217370621139,1.183963676553651,0.006376317200377916,0.0007486177096012814,Along_DV
ecadGFPnbG4,4hAPF,59.89205005897679,-57.309857429568396,-12.649935277306978,0.8923223240310538,1.5047657188190129,0.006082164463625308,0.0005678074360743267,Along_DV
ecadGFPnbG4,4hAPF,70.19761314706057,-66.70915051443453,-17.129493192331214,1.038214249674807,1.8855478012182845,0.005813307885228045,0.000434291587467019,Along_DV
ecadGFPnbG4,4hAPF,80.50317623514434,-75.85284751223922,-22.191661832613153,1.2043005204881918,2.3104209081296245,0.005577572160089564,0.00035823436715113667,Along_DV
ecadGFPnbG4,4hAPF,90.80873932322811,-84.70493610539752,-27.79302152929904,1.3937066504980575,2.7603468005324747,0.005378669118140609,0.00033429078935910906,Along_DV
ecadGFPnbG4,4hAPF,101.114302411312,-93.23223470770326,-33.88910289215335,1.6094896832000327,3.2162191925101773,0.005217326092064415,0.0003384863685334859,Along_DV
ecadGFPnbG4,4hAPF,111.41986549939577,-101.4048888722062,-40.435536650995836,1.8547665429109865,3.660618346878724,0.0050920599999758264,0.0003454509217258696,Along_DV
ecadGFPnbG4,4hAPF,121.72542858747954,-109.19686769909049,-47.3892034971393,2.132679913709279,4.078944255308467,0.004999544577909466,0.00034015714560475807,Along_DV
ecadGFPnbG4,4hAPF,132.0309916755633,-116.58646023902695,-54.70938388770581,2.4462051100571744,4.4602712035419065,0.0049345308374545965,0.0003178566526977876,Along_DV
ecadGFPnbG4,4hAPF,142.3365547636472,-123.5567680656013,-62.35887782166987,2.7978486716895916,4.797999310427229,0.004887882597030689,0.0002871504189421133,Along_DV
ecadGFPnbG4,4hAPF,152.64211785173097,-130.09613705757312,-70.30476894340458,3.1893543255601093,5.089964951462555,0.004845457617341875,0.0002715184778231079,Along_DV
ecadGFPnbG4,4hAPF,162.94768093981475,-136.19838946440274,-78.51848435794406,3.621618420133392,5.337789490112503,0.0047922740435465405,0.0002957705763613642,Along_DV
ecadGFPnbG4,4hAPF,173.25324402789863,-141.86281852972374,-86.97548676325202,4.0948257452738135,5.54589743869874,0.004715539465206079,0.00036064015664587223,Along_DV
ecadGFPnbG4,4hAPF,183.5588071159824,-147.09387416835366,-95.654812938098,4.608583679631226,5.720592257567562,0.004605324108491532,0.00044474567442393046,Along_DV
ecadGFPnbG4,4hAPF,193.86437020406618,-151.9006481443162,-104.53851272434478,5.161997501173935,5.869273670712244,0.004454825865514433,0.0005267817164223553,Along_DV
ecadGFPnbG4,4hAPF,204.16993329214995,-156.2963255389033,-113.61106850841738,5.753762107544334,5.999785097900581,0.004261081209713585,0.0005928532477586381,Along_DV
ecadGFPnbG4,4hAPF,214.47549638023384,-160.2976353918498,-122.85881419891658,6.382283990242029,6.119904499628612,0.00402540045295229,0.000636336468718963,Along_DV
ecadGFPnbG4,4hAPF,224.7810594683176,-163.92430134250813,-132.26935420423223,7.045814134480841,6.236982126775582,0.003753199555978969,0.000656957644938266,Along_DV
ecadGFPnbG4,4hAPF,235.08662255640138,-167.19849227102233,-141.83098241015713,7.742574886713092,6.357690661947262,0.0034531726352303653,0.0006593476454952596,Along_DV
ecadGFPnbG4,4hAPF,245.39218564448515,-170.14427293950317,-151.53210115750034,8.470867411201423,6.487810271921798,0.003136004015260558,0.0006508617406109804,Along_DV
ecadGFPnbG4,4hAPF,255.69774873256904,-172.78705463320222,-161.3606402197004,9.229149503191609,6.631939442823111,0.0028129769357888436,0.0006390734974202623,Along_DV
ecadGFPnbG4,4hAPF,266.0033118206528,-175.15304546464998,-171.3034794997211,10.016076610706042,6.793024389304051,0.0024949811392197033,0.0006299351010914157,Along_DV
ecadGFPnbG4,4hAPF,276.3088749087366,-177.268689181469,-181.34600388114964,10.830513520925306,6.971773978778168,0.0021920454734603717,0.0006270203881237168,Along_DV
ecadGFPnbG4,4hAPF,286.61443799682036,-179.16008201518656,-191.47210012012175,11.671538485416008,7.166290509702638,0.0019115049566164938,0.0006300265935565272,Along_DV
ecadGFPnbG4,4hAPF,296.92000108490424,-180.85243591661234,-201.66453718076576,12.538378296612947,7.371983854509253,0.0016578464740058983,0.0006368759597083463,Along_DV
ecadGFPnbG4,4hAPF,307.225564172988,-182.36960974075745,-211.90557365283522,13.430219339108644,7.581901012079834,0.0014338780806657876,0.0006454898779288789,Along_DV
ecadGFPnbG4,4hAPF,317.5311272610718,-183.7336609616404,-222.1776188854603,14.345966611950443,7.787343793692666,0.0012409753986182112,0.0006547976162729956,Along_DV
ecadGFPnbG4,4hAPF,327.8366903491557,-184.96447441119798,-232.46388337950188,15.284046343721524,7.978685854638124,0.0010777009889745644,0.0006655163729337759,Along_DV
ecadGFPnbG4,4hAPF,338.14225343723945,-186.0796092617651,-242.7490057472303,16.24236926760718,8.14633033251938,0.000941614790469761,0.000678240432469057,Along_DV
ecadGFPnbG4,4hAPF,348.4478165253232,-187.09425916523455,-253.01967980284002,17.218405600834505,8.281719202005037,0.000830325343982561,0.0006925918327966524,Along_DV
ecadGFPnbG4,4hAPF,358.753379613407,-188.0212268342647,-263.2652948978026,18.20931101261561,8.378314832509867,0.0007416814012672505,0.000707231413683391,Along_DV
ecadGFPnbG4,4hAPF,369.0589427014909,-188.8709002642388,-273.47857908772176,19.212082037741574,8.432494527056106,0.000673850641716824,0.0007200728780276095,Along_DV
ecadGFPnbG4,4hAPF,379.36450578957465,-189.65122897365072,-283.6562423309995,20.223724312000375,8.44430429215965,0.0006253410631106638,0.0007287093382127728,Along_DV
ecadGFPnbG4,4hAPF,389.6700688776584,-190.36770032216037,-293.79961937077866,21.241418811503866,8.418033572518338,0.000594915745380694,0.0007310751511574936,Along_DV
ecadGFPnbG4,4hAPF,399.9756319657422,-191.02334175034528,-303.91520691308676,22.262640078862994,8.362492154448912,0.0005802742362967991,0.0007263031242025486,Along_DV
ecadGFPnbG4,4hAPF,410.2811950538261,-191.6189253261749,-314.01436170292635,23.28498037941005,8.290283923587,0.0005788491946510917,0.0007169966176060629,Along_DV
ecadGFPnbG4,4hAPF,420.58675814190985,-192.15332533282555,-324.1119677595338,24.305696023696363,8.21632769923384,0.0005914132061531916,0.0007108620092544943,Along_DV
ecadGFPnbG4,4hAPF,430.8923212299936,-192.62376848281903,-334.22453124600906,25.32130036245086,8.156536549709186,0.0006176768969806504,0.0007163041885590139,Along_DV
ecadGFPnbG4,4hAPF,441.1978843180774,-193.02620678474935,-344.367700671758,26.327061295898154,8.12605355556472,0.0006562313630431198,0.0007354120312949931,Along_DV
ecadGFPnbG4,4hAPF,451.5034474061613,-193.35581253481587,-354.55351045973305,27.31646891296584,8.136860895630226,0.0007054187499687385,0.0007634451999345663,Along_DV
ecadGFPnbG4,4hAPF,461.80901049424506,-193.60748271621154,-364.7876039435665,28.280782472857652,8.194669194757093,0.0007629468354154266,0.000796410793430789,Along_DV
ecadGFPnbG4,4hAPF,472.11457358232883,-193.7763408596718,-375.0664309404965,29.208634392109023,8.294915007278812,0.0008254844981739843,0.0008420118031966762,Along_DV
ecadGFPnbG4,4hAPF,482.4201366704127,-193.85817968160742,-385.3743217046353,30.08565298755526,8.418472992560007,0.0008892649007311821,0.0009315326401599917,Along_DV
ecadGFPnbG4,4hAPF,492.7256997584965,-193.84969407368058,-395.68049981881353,30.894067332857535,8.528507368494406,0.0009442600215739193,0.001129941478723545,Along_DV
ecadGFPnbG4,4hAPF,503.03126284658026,-193.74863821221717,-405.9360987456761,31.612491796942205,8.570892169960537,0.0009553660321257181,0.0015557250604444387,Along_DV
ecadGFPnbG4,4hAPF,513.336825934664,-193.55425987225254,-416.0711118023304,32.2163811617171,8.48279641626469,0.0008060018743872735,0.0024972866483620668,Along_DV
