arclength,x,y,curvature
87.76378404689011,-71.29428155364934,-16.38710640043385,0.006446516943378136
89.98565199744426,-73.2703433342021,-17.44204773793652,0.005901636623997289
92.20751994799846,-75.22482881200997,-18.518868641249753,0.005397440797723655
94.42938789855263,-77.15630476411923,-19.613503561866253,0.004971499963404144
96.65125584910683,-79.0647685376193,-20.723079540110007,0.004658468370284134
98.87312379966099,-80.95214399238773,-21.846526109843893,0.004490336067075047
101.09499175021519,-82.82277744383555,-22.985185203177025,0.004492493645376003
103.31685970076938,-84.68393360565202,-24.143421055172354,0.004674863459532643
105.53872765132354,-86.5462915325498,-25.3292301085543,0.005019301165471665
107.76059560187774,-88.42444056301039,-26.554850918416037,0.005468162674503874
109.98246355243191,-90.33737626202861,-27.83737405692716,0.005922770901056314
