disc,arclength,x,y,curvature,devstage,genotype,crosssection
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,147.0647843901341,-112.98121286517241,-81.98505829698468,1.4559390095299317e-05,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,152.15934846765833,-115.57052886834163,-86.41921177739276,0.0007726172091973599,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,157.25391254518257,-118.13308691530227,-90.85131292777723,0.0023614997855224418,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,162.34847662270687,-120.62858772819514,-95.29446379233127,0.00494283695589778,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,167.4430407002311,-122.99602356546984,-99.77277632824496,0.008343193678872988,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-158.60906026132136,112.80221329844356,-87.54200610779087,0.02568915420033088,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-153.5144961837971,112.30100154308276,-82.56988263380009,0.02337964145608686,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-148.41993210627285,111.22906415492494,-77.6958609792765,0.01915764924926932,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-143.32536802874858,109.68759322285133,-72.91808062425048,0.014240769629417612,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-138.23080395122435,107.78971191532597,-68.22192691625737,0.009784823365559124,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-133.13623987370008,105.64113713138994,-63.590446752483444,0.006634021170856131,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-128.0416757961758,103.32257038587058,-59.01388719137112,0.004947681315673906,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-122.94711171865156,100.88338703817784,-54.49350020926357,0.0044226107266948315,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-117.8525476411273,98.34588707820924,-50.039987517679194,0.004799467633763965,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-112.75798356360305,95.7109148121186,-45.671250670497244,0.005854626804558597,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-107.6634194860788,92.9634829840216,-41.41013891992721,0.007367696858556028,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-102.56885540855453,90.07839689770101,-37.28219707247803,0.009094877790403341,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-97.47429133103027,87.02587853831221,-33.31341334492748,0.010756752348571234,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-92.37972725350602,83.77719069408838,-29.52796722029139,0.012052121125686684,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-87.28516317598175,80.31025352501747,-25.945980620801166,0.012717805101721337,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-82.1905990984575,76.61449864230389,-22.58160393767432,0.012742409821390266,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-77.09603502093324,72.69179373875554,-19.44282772819945,0.012290635010659032,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-72.00147094340899,68.55436575178209,-16.53261254522864,0.011544542078970215,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-66.90690686588474,64.22242375930394,-13.850150632763754,0.010671923305431043,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-61.81234278836047,59.72178150956725,-11.39212778231778,0.00980982927437022,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-56.717778710836214,55.08147995095855,-9.153985189276206,0.009062096110516575,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-51.62321463331196,50.331409761819316,-7.1311813092583165,0.008505816869781916,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-46.52865055578769,45.49993388026098,-5.3204537144786,0.008200420426398871,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-41.43408647826344,40.61151754093061,-3.7210763516103875,0.008185531485450474,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-36.339522400739185,35.68481902329858,-2.335834583763209,0.008421254566587627,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-31.24495832321493,30.732670089685065,-1.1708426741200095,0.008832025478574868,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-26.150394245690677,25.76323419374374,-0.23463980827435466,0.009341786965396549,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-21.05583016816641,20.781254197562003,0.46276871330395214,0.009873399016490385,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-15.961266090642141,15.789300114388979,0.9108702985018131,0.01035214864402797,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-10.866702013117902,10.789016851363316,1.0996038867957698,0.010712897584595392,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-5.7721379355936335,5.782371952241053,1.0203187724849505,0.010908781354275029,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,-0.677573858069394,0.7729033401236539,0.6667334279240045,0.010918399671292062,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,4.416990219454874,-4.233041683896056,0.035887467578443626,0.010754099573917063,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,9.511554296979142,-9.225419869858829,-0.8711828451571699,0.010477585907443744,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,14.606118374503382,-14.190764707242993,-2.0496784564515442,0.010154343937391938,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,19.70068245202765,-19.11304725745737,-3.4917327423476365,0.009834726101073091,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,24.79524652955189,-23.974570306521507,-5.187132866647748,0.00955395725219411,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,29.889810607076157,-28.756862518489143,-7.124041139381369,0.00933367033591111,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,34.984374684600425,-33.4415725888712,-9.289716375272924,0.009183645394880391,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,40.078938762124665,-38.01136339805918,-11.671235252209591,0.009102920851812954,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,45.17350283964893,-42.4508061647484,-14.25621366970915,0.00907991181323962,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,50.2680669171732,-46.74727345558952,-17.03352477452885,0.009088676305095448,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,55.36263099469744,-50.89175569102316,-19.993794060268467,0.009067398877504008,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,60.45719507222171,-54.87935041758245,-23.12894093462794,0.008940917781169597,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,65.55175914974598,-58.709539710968706,-26.43110291667927,0.008641267262998265,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,70.64632322727022,-62.386450607983036,-29.891510381581913,0.008112891326067568,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,75.74088730479448,-65.91911553173912,-33.499361285719225,0.007316297774423639,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,80.83545138231872,-69.32173271687543,-37.2406958918346,0.006228000178769301,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,85.93001545984299,-72.613926634768,-41.097271494168034,0.0048355544866794855,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,91.02457953736726,-75.82100841874295,-45.0454371435923,0.003128153125133139,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,96.1191436148915,-78.97423302250456,-49.055012507854464,0.0010953391586962134,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,101.21370769241577,-82.11064855500194,-53.088682956107775,-0.0011392063269327773,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,106.30827176994,-85.2706517632884,-57.10429820820251,-0.003354360484642673,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,111.4028358474643,-88.49365408704183,-61.05956262804579,-0.005322403002541363,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,116.49739992498854,-91.81353916784967,-64.91698949414474,-0.006788072091978638,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,121.59196400251278,-95.25411997763678,-68.6488557522416,-0.0074660900791943385,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,126.68652808003708,-98.82459594709272,-72.24215676794837,-0.007064206759496533,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,131.78109215756132,-102.5150100940991,-75.70356107938147,-0.005311639522857247,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,136.87565623508556,-106.29170615215729,-79.06436514979667,-0.00195510142834207,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,141.9702203126098,-110.09279272291859,-82.38544081413596,0.003259462670232969,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,147.0647843901341,-113.82558976612708,-85.76012080656385,0.00972874450517018,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,152.15934846765833,-117.37895400338685,-89.30160805520892,0.015709577110091136,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,157.25391254518257,-120.65117316168592,-93.11419112087185,0.01906629962402984,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,162.34847662270687,-123.58017877284831,-97.26204800060198,0.017939428031532617,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc2,167.4430407002311,-126.17377050109712,-101.73803794036279,0.011658767713563712,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-158.60906026132136,99.6659831651825,-99.11812688181057,0.0175524801534383,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-153.5144961837971,99.78263787999931,-93.94572016578118,0.017037225573859286,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-148.41993210627285,99.45611594232498,-88.88281646798222,0.015643119805269803,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-143.32536802874858,98.7467407599253,-83.94437762978347,0.013088448462513853,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-138.23080395122435,97.72769350208533,-79.10203062645357,0.009775926188500803,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-133.13623987370008,96.4729309657656,-74.30597864919349,0.0065952340775719265,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-128.0416757961758,95.04510678745582,-69.50690682397389,0.004506609650729992,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-122.94711171865156,93.48448241913162,-64.67630132555605,0.0038341188501476824,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-117.8525476411273,91.80537638528008,-59.814684528264856,0.004284046093506516,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-112.75798356360305,90.00059456138993,-54.94705647486083,0.00556827649131347,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-107.6634194860788,88.0470660562621,-50.11640374670441,0.007471470622597475,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-102.56885540855453,85.91148533934941,-45.37719832305635,0.009818185146863468,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-97.47429133103027,83.5559543680964,-40.78889644037797,0.012402161103567821,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-92.37972725350602,80.9436247152791,-36.40943745163156,0.014903773990558377,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-87.28516317598175,78.04433969634492,-32.28874268558067,0.016838952435243998,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-82.1905990984575,74.84022319383456,-28.462277324605758,0.01768238311427498,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-77.09603502093324,71.3295642101861,-24.94662719410952,0.01733936911421265,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-72.00147094340899,67.52579439272176,-21.74087699056496,0.01602349969938698,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-66.90690686588474,63.45427615707566,-18.830576976407574,0.014090789608591704,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-61.81234278836047,59.1489885006785,-16.191830633046834,0.01191929638307955,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-56.717778710836214,54.649212816155114,-13.795382313980847,0.009821933299577392,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-51.62321463331196,49.99621870472192,-11.610704897911134,0.008024823689786471,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-46.52865055578769,45.22994978958442,-9.610087441857287,0.0066913346491095345,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-41.43408647826344,40.3857099706587,-7.772722266716092,0.0059568644155779,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc3,-36.339522400739185,35.49107687766074,-6.08849985908772,0.0058410545560357505,wL3,ecadGFPnbG4myoVI,Along_DV
